/wiki/Transcript:The_Boy_in_the_Iceberg
Florist,Who knocks at the guarded gate‌?
Iroh,One who has eaten the fruit and tasted its mysteries.
Iroh,I'm afraid it's members only. Wait out here.
Katara,The needle on this compass doesn't seem to be pointing north according to my charts.
Sokka,Take it easy little lady. I'm sure the sand folks who built this baby know how to get around here.
Katara,That's what the compass is pointing to! That giant rock! It must be the magnetic center of the desert.
Toph,A rock‌?! Yes! Let's go!
Katara,Maybe we can find some water there!
Aang,Maybe we can find some sandbenders.
Toph,Ahhh ... Finally! Solid ground!
Sokka,I think my head is starting to clear out the cactus juice. And look!
Sokka,"Tastes like rotten penguin meat! Awww, I feel woozy."
Katara,You've been hallucinating on cactus juice all day and then you just lick something you find stuck to the wall of a cave‌?!
Sokka,I have a natural curiosity.
Toph,I don't think this is a normal cave. This was carved by something.
Aang,Yeah ... look at the shape.
Toph,There's something buzzing in here.  Something that's coming for us!
Sokka,What are you doing? That rock almost crushed me!
Toph,"Sorry, I can't tell where they are in the air!"
Sokka,I got this one.
Katara,"Sokka, there's nothing there!"
Sokka,I guess my head's not as clear as I thought.
Katara,We have to get out of here! I'm completely out of water to bend!
Aang,Momo! I'm not losing anyone else out here.
Katara,"Come on, we're going down."
Katara,"Toph, shoot a rock right there. Fire!"
Sokka,"Yeah! You got it! She got it, right‌?"
Katara,Yes. Now let's move.
Katara,On your left!
Zuko,What's going on? Is the club meeting over‌?
Iroh,Everything is taken care of. We're heading to Ba Sing Se.
Zuko,Ba Sing Se? ‌Why would we go to the Earth Kingdom capital‌?
Fung,The city is filled with refugees. No one will notice two more.
Iroh,We can hide in plain sight there. And it's the safest place in the world from the Fire Nation. Even I couldn't break through to the city.
White Lotus member,"I have the passports for our guests, but there are two men out on the street looking for them."
Xin Fu,You seen these guys‌?
Sha-Mo,"What are you doing in our land with a sandbender sailer? ‌ From the looks of it, you stole it from the Hami tribe."
Katara,We found the sailer abandoned in the desert. We're traveling with the Avatar.  Our bison was stolen and we have to get to Ba Sing Se.
Ghashiun,You dare accuse our people of theft while you ride in on a stolen sand sailer‌?!
Sha-Mo,"Quiet, Ghashiun. No one accused our people of anything. If what they say is true, we must give them hospitality."
Ghashiun,"Sorry, father."
Toph,I recognize the son's voice. He's the one that stole Appa.
Katara,Are you sure?‌
Toph,I never forget a voice.
Aang,You stole Appa! Where is he? ‌What did you do to him?
Ghashiun,They're lying! They're the thieves!
Aang,Where is my bison‌?
Xin Fu,"Hey you, where are these men‌? I got a tip that they're in your shop."
Florist,"As you can see, no one is here but us."
Yu,We know all about your secret back room.  Kick it down.
Florist,Hey! That room is for flowers only!
Yu,Some unlucky soul has an incomplete Pai Sho set.
Xin Fu,Let's go back to finding the girl.
Aang,You tell me where he is now!
Sha-Mo:,What did you do‌?
Ghashiun,I-It wasn't me!
Toph,You said to put a muzzle on him!
Aang,You muzzled Appa‌?
Ghashiun,I'm sorry! I didn't know that it belonged to the Avatar!
Aang,Tell me where Appa is!
Ghashiun,I traded him! To some merchants! He's probably in Ba Sing Se by now! They were going to sell him there!  Please! We'll escort you out of the desert! We'll help however we can!
Sokka,Just get out of here! Run!
/wiki/Transcript:The_Serpent%27s_Pass
Katara,Waterbending bomb! Yeah!
Sokka,"Sure, five thousand year-old maps from the spirit library. Just splash some water on 'em."
Katara,Sorry.
Aang,"So, did you figure out what route we're going to take?"
Sokka,"Okay, we just got out of the desert, so we must be around here. And we need to go to Ba Sing Se, which is here. It looks like the only passage connecting the south to the north is this sliver of land called the Serpent's Pass."
Toph,You sure that's the best way to go?
Sokka,"It's the only way. I mean, it's not like we have Appa to fly us there."
Katara,Shush up about Appa. Can't you at least try to be sensitive?
Aang,"Katara, it's okay. I know I was upset about losing Appa before, but I just want to focus on getting to Ba Sing Se and telling the Earth King about the solar eclipse."
Katara,"Oh ... well, okay. I'm glad you're doing better."
Sokka,Then to Ba Sing Se we go. No more distractions.
Than,"Hello there, fellow refugees!"
Aang,"So, you guys are headed to Ba Sing Se, too?"
Than,Sure are. We're trying to get there before my wife Ying has her baby.
Katara,Great! We can travel through the Serpent's Pass together.
Ying,The Serpent's Pass? Only the truly desperate take that deadly route!
Toph,"Deadly route.  Great pick, Sokka!"
Sokka,"Well, we are desperate."
Than,You should come with us to Full Moon Bay. Ferries take refugees across the lake. It's the fastest way to Ba Sing Se.
Ying,"And it's hidden, so the Fire Nation can't find it."
Katara,Hmm ... peaceful ferry ride or deadly pass?
Katara,I can't believe how many people's lives have been uprooted by the Fire Nation.
Than,"We're all looking for a better life, safe behind the walls of Ba Sing Se."
Iroh,"Who would have thought after all these years, I'd return to the scene of my greatest military disgrace ...  as a tourist!"
Zuko,"Look around. We're not tourists, we're refugees.  Ugh! I'm sick of eating rotten food, sleeping in the dirt. I'm tired of living like this!"
Jet,"Aren't we all? My name's Jet and these are my Freedom Fighters, Smellerbee and Longshot."
Smellerbee,Hey.
Zuko,Hello.
Jet,"Here's the deal. I hear the captain's eating like a king while the refugees have to feed off his scraps. Doesn't seem fair, does it?"
Iroh,What sort of king is he eating like?
Jet,"The fat, happy kind.  You want to help us liberate some food?"
Zuko,I'm in.
Ticket lady,I told you already ... no vegetables on the ferry! One cabbage slug could destroy the entire ecosystem of Ba Sing Se! Security!
Cabbage merchant,Ahhh! My cabbages!
Ticket lady,Next!
Aang,"Um, four tickets for the ferry to Ba Sing Se, please."
Ticket lady,Passports?
Aang,Uh ... no one told us we had to have passports.
Sokka,Don't you know who this is? He's the Avatar!
Ticket lady,"Ah, I see fifty Avatars a day and, by the way, not a very impressive costume.  Besides, no animals allowed. Do I need to call security?"
Aang,That won't be necessary.
Ticket lady,Next!
Toph,"I'll take care of this. My name is Toph Beifong, and I'll need four tickets."
Ticket lady,"Ah, the golden seal of the flying boar! It is my pleasure to help anyone of the Beifong family."
Toph,"It is your pleasure. As you can see, I am blind and these three imbeciles are my valets."
Ticket lady,"But, the animal-"
Toph,-is my seeing-eye lemur.
Ticket lady,"Well, normally it's only one ticket per passport, but this document is so official ... I guess it's worth four tickets."
Toph,Thank you very much.
Sokka,"All right, we scammed that lady good!"
Suki,Tickets and passports please.
Sokka,Is there a problem?
Suki,"Yeah, I got a problem with you! I've seen your type before. Probably sarcastic, think you're hilarious and let me guess, you're traveling with the Avatar."
Sokka,Do I know you?
Suki,You mean you don't remember? Maybe you'll remember this!
Sokka,Suki!
Suki,"Sokka, it's good to see you!"
Katara,You look so different without your makeup! And the new outfit.
Suki,"That crabby lady makes all the security guards wear them. And look at you, sleeveless guy. Been working out?"
Sokka,"Ahhh, I'll grab a tree branch and do a few chin touches every now and then. Nothing major."
Aang,Are the other Kyoshi Warriors around?
Suki,"Yeah. After you left Kyoshi, we wanted to find a way to help people. We ended up escorting some refugees and we've been here ever since.  Hi, Momo! Good to see you too!  So why are you guys getting tickets for the ferry? Wouldn't you just fly across on Appa?"
Katara,Appa is missing. We hope to find him in Ba Sing Se.
Suki,I'm so sorry to hear that.  Are you doing okay?
Aang,I'm doing fine. Would everybody stop worrying about me?
Ying,"Avatar Aang, you have to help us! Someone took all of our belongings; our passports, our tickets, everything's gone!"
Aang,I'll talk to the lady for you.
Ticket lady,"No passports, no tickets!"
Aang,But she's pregnant and all of her stuff was stolen! You have to make an exception!
Ticket lady,"No exceptions! If I just gave away tickets willy-nilly to anyone, there would be no more order! You know what that means, no more civilization!"
Aang,What if we gave them our tickets?
Ticket lady,No!
Aang,But ...
Ticket lady,Next!
Aang,"Don't worry, you'll get to the city safely. I'll lead you through the Serpent's Pass."
Sokka,I can't believe we gave up our tickets and now we're going through the Serpent's Pass.
Toph,I can't believe you're still complaining about it.
Suki,I'm coming too!
Sokka,Are you sure that's a good idea?
Suki,"Sokka, I thought you'd want me to come."
Sokka,"I do, it's just–"
Suki,Just what?
Sokka,Nothing. I'm glad you're coming.
Sokka,"This is the Serpent's Pass? I thought it would be a little more wind-y, you know, like a serpent. Huh, I guess they misnamed it."
Ying,Look at this writing! How awful!
Toph,What does it say?
Katara,"It says, abandon hope."
Ying,How can we abandon hope? It's all we have!
Aang,"I don't know. The monks used to say that hope was just a distraction, so maybe we do need to abandon it."
Katara,What are you talking about?
Aang,Hope is not going to get us into Ba Sing Se and it's not going to help find Appa. We need to focus on what we're doing right now and that's getting across this path.
Katara,"Okay, if you say so."
Suki,The Fire Nation controls the western lake. Rumor has it they're working on something big on the other side of it and don't want anyone to find out what it is.
Than,I'm okay!
Sokka,"They've spotted us! Let's go, let's go!"
Sokka,"Suki, are you okay? You have to be more careful! Come on!"
Toph,"Thanks for saving my life, Toph. Hey, no problem, Sokka."
Sokka,"Suki, you shouldn't sleep there. Who knows how stable this ledge is, it could give away at any moment!"
Suki,"Sokka, I'm fine, stop worrying!"
Sokka,"You're right, you're right, you're perfectly capable of taking care of yourself! Wait! Oh, never mind, I thought I saw a spider, but, you're fine."
Smellerbee,Guard's coming!
Katara,"You know, it's okay to miss Appa.  What's going on with you? In the desert, all you cared about was finding Appa and now it's like you don't care about him at all."
Aang,You saw what I did out there. I was so angry about losing Appa that I couldn't control myself. I hated feeling like that.
Katara,"But now you're not letting yourself feel anything. I know sometimes it hurts more to hope and it hurts more to care. But you have to promise me that you won't stop caring.  Come on, you need a hug."
Aang,"Thank you for your concern, Katara."
Suki,It's a beautiful moon.
Sokka,"Yeah, it really is."
Suki,"Look, I know you're just trying to help, but I can take care of myself."
Sokka,I know you can.
Suki,Then why are you acting so overprotective?
Sokka,It's so hard to lose someone you care about. Something happened at the North Pole and I couldn't protect someone. I don't want anything like that to ever happen again.
Suki,"I lost someone I care about. He didn't die, he just went away. I only had a few days to get to know him, but he was smart and brave and funny ..."
Sokka,Who is this guy? Is he taller than me?
Suki,"No, he's about your height."
Sokka,Is he better-looking?
Suki,"It is you, stupid!"
Sokka,Oh!
Sokka,I can't.
Suki,I'm sorry.
Sokka,"No, you shouldn't be."
Iroh,"So, Smellerbee. That's an unusual name for a young man."
Smellerbee,Maybe it's because I'm not a man ... I'm a girl!
Iroh,"Oh, now I see. It's a beautiful name for a lovely girl!"
Smellerbee,"I know, you're right. As long as I'm confident with who I am, it doesn't matter what other people think. Thanks, Longshot."
Jet,"From what I heard, people eat like this every night in Ba Sing Se. I can't wait to set my eyes on that giant wall."
Iroh,It is a magnificent site.
Jet,So you've been there before?
Iroh,Once. When I was a ... different man.
Jet,"I've done some things in my past that I'm not proud of, but that's why I'm going to Ba Sing Se: for a new beginning. A second chance."
Iroh,That's very noble of you. I believe people can change their lives if they want to. I believe in second chances.
Katara,"Everyone single file!  Aang, I need help!"
Katara,What is that thing?
Sokka,"I think I just figured out why they call it the Serpent's Pass! Suki, you know about giant sea monsters, make it go away!"
Suki,Just because I live near the unagi doesn't mean I'm an expert!
Sokka,"Oh great and powerful sea serpent, please accept this humble and tasty offering. Thank you."
Katara,Sokka!
Aang,"I'll distract it. Katara, get everyone across!"
Sokka,"Toph, come on, it's just ice!"
Toph,"Actually, I'm going to stay on my little island, where I can see!  Okay, I'm coming!"
Sokka,You're doing great! Just follow the sound of my voice!
Toph,It's hard to ignore.
Sokka,You're almost there!
Toph,Help! I can't swim!
Sokka,"I'm coming, Toph!"
Toph,Help!
Toph,"Oh Sokka, you saved me!"
Suki,"Actually, it's me."
Toph,Oh ... well ...  you can go ahead and let me drown now.
Sokka,There's the wall! Now it's nothing but smooth sailing to Ba Sing Se.
Ying,Oh no!
Sokka,What's wrong?
Ying,The baby's coming!
Sokka,What? Now? Can't you hold it in or something?
Katara,"Sokka, calm down. I helped Gran-Gran deliver lots of babies back home."
Sokka,This isn't the same as delivering an arctic seal! This is a real ... human ... thing!
Katara,"It's called a baby and I helped her deliver plenty of those, too. Aang, get some rags. Sokka, water. Toph, I need you to make an earth tent, a big one.  Suki, come with me."
Jet,"You know, as soon as I saw your scar, I knew exactly who you were. You're an outcast, like me. And us outcasts have to stick together. We have to watch each other's backs. Because no one else will."
Zuko,I've realized lately that being on your own isn't always the best path.
Katara,"You're doing great, Ying. Sokka, where's that water? Now get ready to push. One ... two ...  ... three, push!"
Katara,It's a girl!
Toph,"So, you want to go see the baby, or are you going to faint like an old lady again?"
Sokka,"No, no, I'm good this time."
Katara,"Aang, you have to come see this."
Toph,She sounds healthy.
Katara,She's beautiful.
Sokka,It's so ... squishy looking.
Than,What should we name her?
Ying,I want our daughter's name to be unique. I want it to mean something.
Aang,I've been going through a really hard time lately. But you've made me ... hopeful again.
Ying,I know what I want to name our baby now. Hope.
Than,That's a perfect name. Hope.
Aang,"I thought I was trying to be strong. But really I was just running away from my feelings. Seeing this family together, so full of happiness and love, it's reminded me how I feel about Appa ... and how I feel about you."
Aang,"I promise, I'll find Appa as fast as I can. I just really need to do this."
Sokka,See you in the big city.
Toph,Say hi to that big fuzzball for me.
Katara,"You'll find him, Aang."
Aang,"I know. Thank you, Katara. You ready, Momo?"
Suki,"Sokka, it's been really great to see you again."
Sokka,"Whoa, hold on. Why does it sound like you're saying goodbye?"
Suki,I came along because I wanted to make sure you got through the Serpent's Pass safely. But now I need to get back to the other Kyoshi Warriors.
Sokka,So you came along to protect me?
Suki,"Listen, I'm really sorry about last night. We were talking ... and saying things ... and I just got carried away and before I knew it -"
Sokka,You talk too much.
Aang,"Sorry Momo, Appa's going to have to wait."
/wiki/Transcript:The_Drill
Qin,"This drill is a feat of scientific ingenuity and raw destructive power. Once it tunnels through the wall, our troops will storm their city. The Earth Kingdom will finally fall, and you can claim Ba Sing Se in the name of your father. Nothing can stop us."
Ty Lee,"Hmmm, what about those muscle-y guys down there?"
Qin,Please. The drill's metal shell is impervious to any earthbending attack.
Azula,"Oh, I'm sure it is, War Minister Qin, but just to be on the safe side ...  Mai and Ty Lee, take the earthbenders out!"
Mai,"Finally, something to do."
Katara,"Aang, what are you doing here? I thought you were looking for Appa."
Aang,"I was, but something stopped me. Something big."
Sokka,Now what's so big that Appa has to wait?
Aang,That.
Ying,We made it to Ba Sing Se and we're still not safe. No one is!
Earthbender guard,What are you people doing here? Civilians aren't allowed on the wall!
Aang,I'm the Avatar. Take me to whoever is in charge.
General Sung,"It is an honor to welcome you to the Outer Wall, young Avatar, but your help is not needed."
Aang,Not needed?
General Sung,"Not needed. I have the situation under control. I assure you the Fire Nation cannot penetrate this wall. Many have tried to break through it, but none have succeeded."
Toph,What about the Dragon of the West? He got in.
General Sung,"Well ... uh, technically yes, but he was quickly expunged.  Nevertheless, that is why the city is named Ba Sing Se. It's the impenetrable city. They don't call it Na Sing Se.  That means penetrable city."
Toph,"Yeah, thanks for the tour, but we still got the drill problem."
General Sung,"Not for long. To stop it, I've sent an elite platoon of earthbenders called the Terra Team."
Sokka,That's a good group name. Very catchy.
Terra Team leader,Ready ... attack!
General Sung,We're doomed!
Sokka,"Get a hold of yourself, man!"
General Sung,You're right. I'm sorry.
Toph,Maybe you'd like the Avatar's help now?
General Sung,"Yes, please."
Aang,"The question is, how are we going to stop that thing?"
Sokka,Why are you all looking at me?
Aang,You're the idea guy.
Sokka,So I'm the only one who can ever come up with a plan? That's a lot of pressure.
Katara,And also the complaining guy.
Sokka,That part I don't mind.
Ticket woman,"So, Mr. Lee and Mr. ummm ... Mushy, is it?"
Iroh,It's pronounced Mushi.
Ticket woman,You telling me how to do my job?
Iroh,"Uh, no, no. But may I just say you're like a flower in bloom. Your beauty is intoxicating."
Ticket woman,"You're pretty easy on the eyes yourself, handsome. Raorr! Welcome to Ba Sing Se."
Zuko,I'm going to forget I saw that.
Jet,"I think Lee would make a good Freedom Fighter. He's just trying to find his way in the world, like us."
Smellerbee,"You don't know anything about him, Jet."
Jet,I know he didn't get that scar from a waterbender.
Smellerbee,"Besides, I thought we were going straight now."
Jet,"We are, and the new Freedom Fighters could use a guy like Lee. What do you think, Longshot?"
Jet,I can respect that.
General Sung,What's wrong with him? He doesn't look injured.
Katara,His chi is blocked.  Who did this to you?
Terra Team member,Two girls ambushed us. One of them hit me with a bunch of quick jabs and suddenly I couldn't earthbend anymore and I could barely move. Then she cartwheeled away.
Katara,"Ty Lee. She doesn't look dangerous, but she knows the human body and its weak points. It's like she takes you down from the inside."
Sokka,"Ooh, ooh, ooh, ooh! Ooh!"
Katara,Yes?
Sokka,What you just said! That's how we're going to take down the drill! The same way Ty Lee took down all those big earthbenders!
Toph,By hitting its pressure points!
Aang,We'll take it down from the inside.
Toph,"Once I whip up some cover, you're not going to be able to see. So, stay close to me."
Toph,Run!
Ty Lee,"Hey, look at that dust cloud.  It's so ... poofy.  Poof."
Qin,"Don't worry, Princess. I'm sure it's nothing."
Toph,Everyone into the hole!
Sokka,"It's so dark down here, I can't see a thing!"
Toph,"Oh no, what a nightmare!"
Sokka,Sorry.
Sokka,There!
Sokka,"Toph, come on!"
Toph,No way am I going in that metal monster. I can't bend in there. I'll try to slow it down out here.
Sokka,"Okay, good luck!"
Sokka,I need a plan of this machine. Some schematics that show what the inside looks like. Then we can find its weak points.
Aang,Where are we going to get something like that?  What are you doing? Someone's going to hear us!
Sokka,That's the point. I figure a machine this big needs engineers to run it. And when something breaks ...
Katara,They come to fix it!
Katara,Hi.
Sokka,This'll work. Thanks!
Sokka,"It looks like the drill is made up of two main structures. There's the inner mechanism where we are now and the outer shell. The inner part and the outer part are connected by these braces. If we cut through them, the entire thing will collapse."
Jet,"So, you guys got plans once you're inside the city?"
Tea seller,Get your hot tea here! Finest tea in Ba Sing Se!
Iroh,Ooh! Jasmine please.
Iroh,"Blaugh! Ugh, coldest tea in Ba Sing Se is more like it! What a disgrace!"
Jet,"Hey, can I talk to you for a second?"
Jet,You and I have a much better chance of making it in the city if we stick together. You want to join the Freedom Fighters?
Zuko,"Thanks, but I don't think you want me in your gang."
Jet,"Come on, we made a great team looting that captain's food. Think of all the good we could do for these refugees."
Zuko,I said no.
Jet,Have it your way.
Iroh,Hey!
Zuko,"What are you doing firebending your tea? For a wise, old man, that was a pretty stupid move!"
Iroh,"I know you're not supposed to cry over spilled tea, but ...  it's just so sad!"
Sokka,"Wow, it looks a lot thicker in person than it does in the plans. We're going to have to work pretty hard to cut through that."
Katara,What's this we stuff? Aang and I are going to have to do all the work.
Sokka,"Look, I'm the plan guy. You two  are the cut stuff up with waterbending guys.  Together, we're Team Avatar!"
Sokka,C'mon team. Don't quit now.  We're ...
Katara,Grrr!
Sokka,"I mean,  you're almost there."
Katara,"At this rate, we won't do enough damage before the drill reaches the wall."
Aang,I don't know how many more of those I have in me.
Sokka,Do you hear that? We took it down! We better get out of here fast!
Qin,"Congratulations, crew. The drill has made contact with the wall of Ba Sing Se.  Start the countdown to victory!"
Sokka,C'mon brace ... budge!
Katara,"This is bad, really bad."
Sokka,"We're putting everything we've got into busting these braces, but it's taking too long!"
Aang,"Maybe we don't need to cut all the way through. Toph has been teaching me that you shouldn't give one hundred percent of your energy into any one strike.  Sokka, take a fighting stance. You've got to be quick and accurate. Hit a series of points and break your opponent's stance.  And when he's reeling back, you deliver the final blow.  His own weight becomes his downfall, literally."
Katara,"So we just need to weaken the braces, instead of cutting all the way through."
Aang,Then I'll go to the top of this thing and deliver the final blow.
Sokka,And boom! It all comes crashing down!
Aang,Everyone inside that wall. The whole world is counting on us.
Sokka,The whole world minus the Fire Nation that is.
Toph,"C'mon, Twinkle Toes, hurry up!"
Aang,That's enough! We need to get to the next one!
Engineer,"War Minister, an engineer was ambushed! His schematics were stolen!"
Second Engineer,"War Minister, a brace on the starboard side has been cut clean through! It's sabotage, sir!"
Azula,"Let's go, ladies!"
Sokka,"Good work, Team Avatar! Now Aang just needs to ...  duck!"
Aang,Whoa!
Ty Lee,"Wow, Azula, you were right! It is the Avatar!  ... and friends."
Sokka,Hey.
Aang,"Guys, get out of here. I know what I need to do."
Katara,Wait.  You need this water more than I do!
Azula,Follow them! The Avatar's mine!
Katara,Slurry pipeline? What does that mean?
Sokka,It's rock and water mixed together. It means our way out!
Mai,"Ugh, disgusting!"
Ty Lee,C'mon! You heard Azula. We have to follow them!
Mai,She can shoot all the lightning she wants at me. I am not going in that wall sludge juice.
Katara,"Why don't you try blocking my chi now, circus freak?"
Sokka,"Katara, keep that up. The pressure will build up in the drill. Then when Aang delivers the final blow, it'll be ready to pop!"
Aang,"This looks like a good spot, Momo.  General Sung, tell your soldiers to stop shooting rocks down here!"
General Sung,"Soldiers, whatever you do, don't stop shooting rocks down there!"
Sokka,"Good technique, little sister! Keep it up! Don't forget to breathe!"
Katara,"You know, I'm just about sick and tired of you telling me what to do all day! You're like a chattering hog-monkey!"
Sokka,"Just bend the slurry, woman!"
Toph,You guys need some help?
Katara,"Toph, help me plug up this drain."
Aang,What I'd give to be a metalbender.
Aang,"Momo, get out of here!"
Aang,"Thanks, Momo. I owe you one.  Now all I need ...  Actually, that is what I need for once."
Sokka,Woohoo!
Toph,Here it comes!
Mai,We lost.
Train conductor,Last call for Ba Sing Se!
Smellerbee,"Jet, relax. So the old guy had some hot tea. Big deal."
Jet,He heated it himself!  Those guys are firebenders!
Iroh,What a handsome baby.
Ying,Thank you.
Sokka,"I just want to say, good effort out there today, Team Avatar!"
Katara,"Enough with the Team Avatar stuff. No matter how many times you say it, it's not going to catch on."
Sokka,How about ...  the Boomeraang Squad! See it's good because it's got Aang in it. Boomeraang.
Aang,I kind of like that one.
Katara,Let's talk about this on our way into the city.
Sokka,The Aang Gang?
Katara,Sokka ...
Sokka,The Fearsome Foursome?
Toph,You're crazy.
Sokka,Why? We're fearsome!
/wiki/Transcript:City_of_Walls_and_Secrets
Katara,"Look, the Inner Wall!  I can't believe we finally made it to Ba Sing Se in one piece."
Sokka,"Hey, don't jinx it! We can still be attacked by some giant exploding Fire Nation spoon. Or find out the city's been submerged in an ocean full of killer shrimp!"
Toph,You been hitting the cactus juice again?
Sokka,"I'm just sayin', weird stuff happens to us."
Katara,"Don't worry Aang, we'll find Appa."
Aang,It's such a big city.
Sokka,He's a giant bison! Where could someone possibly hide him?
Sokka,Oh.
Toph,Back in the city. Great.
Sokka,What's the problem? It's amazing!
Toph,"It's just a bunch of walls and rules. You wait, you'll get sick of it in a couple of days."
Aang,"I'm comin' for ya, buddy.  He's here; I can feel it."
Joo Dee,"Hello, my name is Joo Dee! I have been given the great honor of showing the Avatar around Ba Sing Se. And you must be Sokka, Katara, and Toph! Welcome to our wonderful city. Shall we get started?"
Sokka,"Yes. We have information about the Fire Nation army that we need to deliver to the Earth King, immediately."
Joo Dee,Great! Let's begin our tour. And then I'll show you to your new home here. I think you'll like it!
Sokka,"Ugh!  Maybe you missed what I said. We need to talk to the king about the War, it's important."
Joo Dee,You're in Ba Sing Se now. Everyone is safe here.
Joo Dee,This is the Lower Ring.
Katara,What's that wall for?
Joo Dee,"Oh, Ba Sing Se has many walls! There are the ones outside protecting us, and the ones inside, that help maintain order.  This is where our newest arrivals live, as well as our craftsman and artisans, people that work with their hands.  It's so quaint and lively!"
Joo Dee,"You do want to watch your step, though."
Katara,Why do they have all these poor people blocked off in one part of the city?
Aang,This is why I never came here before. I always heard it was so different from the way the monks taught us to live.
Iroh,"I just want our place to look nice, in case someone brings home a lady friend!"
Zuko,This city is a prison. I don't want to make a life here.
Iroh,"Life happens wherever you are, whether you make it or not. Now come on, I found us some new jobs, and we start this afternoon!"
Jet,"Look at them, firebenders living right under everyone's nose."
Smellerbee,"Jet, you saw a man with a hot cup of tea. It doesn't prove he's a firebender. And what if he is, are we supposed to attack them‌? I thought we were starting over here, changing our ways."
Jet,"We are. When I get the evidence I need, I'll report them to the police and let them handle it.  Ok‌ay?"
Joo Dee,"This is the Middle Ring of Ba Sing Se, home to the financial district, shops and restaurants, and the university."
Sokka,"Yeah, we met a professor from the Ba Sing Se University. He took us to an ancient underground library where we discovered information about the war that is  absolutely crucial for the Earth King to hear!"
Joo Dee,"Isn't history fascinating? Look, here's one of the oldest towns in the Middle Ring, Town Hall!"
Sokka,Is that woman deaf? She only seems to hear every other word I say.
Toph,It's called being handled. Get used to it.
Pao,"Well, you certainly look like official tea servers.  How do you feel‌?"
Zuko,Ridiculous.
Iroh,"Uh, does this possibly come in a larger size?"
Pao,I have extra string in the back. Have some tea while you wait!
Iroh,Blech!  This tea is nothing more than hot leaf juice!
Zuko,"Uncle, that's what all tea is."
Iroh,How could a member of my own family say something so horrible?! We'll have to make some major changes around here.
Joo Dee,The Upper Ring is home to our most important citizens. Your house is not too far from here!
Katara,What's inside that wall?
Sokka,And who're the mean-looking guys in robes?
Joo Dee,"Inside is the Royal Palace. Those men are agents of the Dai Li, the cultural authority of Ba Sing Se. They are the guardians of all our traditions!"
Aang,Can we see the king now?
Joo Dee,"Oh no, one doesn't just pop in on the Earth King!"
Joo Dee,Here we are! Your new home.
Joo Dee,"More good news! Your request for an audience with the Earth King is being processed, and should be put through in about month.  Much more quickly than usual!"
Sokka,A month?
Joo Dee,"Six to eight weeks, actually."
Joo Dee,Isn't it nice? I think you'll really enjoy it here.
Sokka,I think we would enjoy it more if we weren't staying for so long. Can't we see the Earth King any sooner?
Joo Dee,The Earth King is very busy running the finest city in the world!  But he will see you as soon as time permits.
Aang,"If we're going to be here for a month, we should spend our time looking for Appa."
Joo Dee,I'd like to escort you anywhere you'd like to go.
Toph,We don't need a babysitter.
Joo Dee,"Oh, I won't get in the way.  And to leave you alone would make me a bad host!  Where shall we start?"
Pet store owner,"I'm sorry, but I haven't heard anything about a flying bison. I didn't even know there were any."
Aang,"If someone wanted to sell a stolen animal without anyone knowing, where would they go‌?"
Sokka,"Where's the black market? Who runs it?  Come on, you know!"
Pet store owner,Uh ...  That would be illegal. You'll have to leave now; your lemur is harassing my sparrowkeets.
University student,"Hmm ... I've never seen any sandbenders or nomads around here.  You should ask Professor Zei, he teaches the class on desert cultures."
Sokka,Right. And which of your professors could we ask about the war with the Fire Nation?
University student,Uh ...
University student,I don't know. I'm not a political science student ... I've got to get to class.
Joo Dee,"Well, I'm sorry no one has seen your bison. Why don't you go get some rest‌?  Someone will be over with dinner, later."
Sokka,"Hey, come with me."
Pong,You're the Avatar!  I heard you were in town.  I'm Pong.
Aang,"Nice to meet you, Pong."
Sokka,"So, Pong, what's goin' on with this city? Why is everyone here so scared here to talk about the war?"
Pong,War? Scared? What do you mean?
Toph,I can feel you shaking.
Pong,"Look, I'm just a minor government official.  I've waited three years to get this house. I don't want go get into trouble."
Katara,Get in trouble with who?!
Pong,"Shh, listen, you can't mention the War here.  And whatever you do, stay away from the Dai Li."
Iroh,Would you like a pot of tea?
Zuko,We've been working in a tea shop all day!  I'm sick of tea!
Iroh,Sick of tea? That's like being sick of breathing!  Have you seen the spark rocks to heat up the water?
Jet,"They're not there.  You'll have to firebend, old man.  Where're you going?"
Iroh,I borrowed our neighbors'. Such kind people.
Katara,I got it! I know how we're going to see the Earth King!
Toph,How are we supposed to do that?  One doesn't just pop in on the Earth King!
Katara,The king is having a party at the palace tonight for his pet bear.
Aang,"You mean, platypus bear?"
Katara,"No, it just says 'bear'."
Sokka,Certainly you mean his pet skunk bear.
Toph,Or his armadillo bear.
Aang,Gopher bear?
Katara,Just ... bear.
Toph,This place ... is weird.
Katara,The palace will be packed. We can sneak in with the crowd!
Toph,Won't work.
Katara,Why not?
Toph,"Well, no offense to you simple country folk, but a real society crowd will spot you a mile away. You've got no manners!"
Katara,Excuse me? I've got no manners?! You're not exactly lady fancy fingers!
Toph,"I learned proper society behavior and chose to leave it.  You never learned anything. And frankly, it's a little too late."
Sokka,"Aha, but you learned it! You could teach us!"
Aang,"Yeah, I'm mastering every element. How hard could manners be‌?"
Aang,"Good evening, Mr. Sokka Water Tribe, Ms. Katara Water Tribe, Lord Momo of the Momo Dynasty. Your Momo-ness."
Sokka,"Avatar Aang, how do you do? Go on."
Toph,"Katara might be able to pull it off, but you two would be lucky to pass as busboys!"
Sokka,But I feel so fancy!
Aang,Earth!
Sokka,Fire!
